Ensembl_gene_id,Ensembl_transcript_id,Gnomad_oe_lof_score,Gnomad_oe_ci_lower,Gnomad_oe_ci_upper,Gnomad_pLI_score,Gnomad_pnull_score,Gnomad_prec_score,Gnomad_oe_mis_score,Gnomad_mis_z_score
ENSG00000121858,ENST00000430881,,,,,,,1.1653,-0.65944
ENSG00000120659,ENST00000239849,0.30096,0.18143,0.52519,0.96177,3.5941e-05,0.038193,0.75811,1.8583
ENSG00000120659,ENST00000358545,0.34141,0.20581,0.59576,0.81088,0.00050295,0.18862,0.76034,1.7466
ENSG00000120659,ENST00000398795,0.37292,0.23896,0.6042,0.66356,0.00046032,0.33598,0.86688,1.1326
ENSG00000120659,ENST00000405262,0.34141,0.20581,0.59576,0.81088,0.00050295,0.18862,0.76034,1.7466
ENSG00000120659,ENST00000544862,0.34141,0.20581,0.59576,0.81088,0.00050295,0.18862,0.76034,1.7466
ENSG00000239697,ENST00000293825,0.51342,0.34759,0.77979,0.0086547,0.0073138,0.98403,0.95635,0.34269
ENSG00000239697,ENST00000322272,,,,,,,0.99753,0.014445
ENSG00000248871,ENST00000293826,0.57776,0.42808,0.79213,1.9856e-05,0.0029878,0.99699,0.94376,0.50181
ENSG00000161955,ENST00000338784,0.58719,0.40588,0.87073,0.00057615,0.017015,0.98241,0.92623,0.55282
ENSG00000161955,ENST00000349228,0.54088,0.36189,0.83286,0.0053083,0.01411,0.98058,0.93153,0.49624
ENSG00000161955,ENST00000380535,0.61723,0.41787,0.93746,0.00062123,0.033519,0.96586,0.94394,0.39829
ENSG00000161955,ENST00000396542,0.67195,0.45986,1.0079,0.0001305,0.055734,0.94414,0.94535,0.37293
ENSG00000161955,ENST00000396545,0.57663,0.40227,0.84611,0.00053355,0.012332,0.98713,0.92841,0.53403
ENSG00000161955,ENST00000436057,0.59504,0.393,0.93024,0.0021839,0.033717,0.9641,0.94384,0.33171
ENSG00000161955,ENST00000438470,0.52656,0.33146,0.87158,0.022933,0.025432,0.95163,0.9587,0.23797
ENSG00000161955,ENST00000483039,0.5063,0.28793,0.95099,0.083571,0.046112,0.87032,0.9142,0.43638
ENSG00000161955,ENST00000625791,0.66159,0.45277,0.99235,0.00016,0.04991,0.94993,0.94372,0.39919
ENSG00000102524,ENST00000375887,0.27459,0.16116,0.49545,0.98318,1.3999e-05,0.016806,0.74053,2.0251
ENSG00000102524,ENST00000430559,0.27733,0.15772,0.52091,0.96614,6.246e-05,0.033801,0.72356,2.0882
ENSG00000102524,ENST00000542136,0.2984,0.15594,0.62741,0.82662,0.0019131,0.17146,0.92069,0.47428
ENSG00000125735,ENST00000245912,0.59174,0.37918,0.95874,0.004959,0.043122,0.95192,0.91724,0.5897
ENSG00000125735,ENST00000599359,0.6599,0.44152,1.0161,0.00041973,0.058903,0.94068,0.87989,0.92517
ENSG00000125735,ENST00000675206,0.6599,0.44152,1.0161,0.00041973,0.058903,0.94068,0.87989,0.92517
ENSG00000181634,ENST00000374044,0.37184,0.19432,0.78183,0.47313,0.015108,0.51176,0.85367,0.89354
ENSG00000181634,ENST00000374045,0.56761,0.37977,0.87402,0.0027552,0.020632,0.97661,0.94746,0.39199
ENSG00000120337,ENST00000404377,0.62632,0.34295,1.2362,0.033649,0.11143,0.85492,1.0449,-0.27156
ENSG00000117586,ENST00000281834,0.54686,0.26935,1.2514,0.11602,0.099231,0.78474,0.86694,0.81996
ENSG00000117586,ENST00000367718,1.0324,0.53951,2.1706,0.0091329,0.26781,0.72306,0.92009,0.42187
ENSG00000106952,ENST00000223795,0.18165,0.089467,0.41567,0.99562,7.3348e-06,0.0043774,0.82685,1.2396
ENSG00000106952,ENST00000618336,0.3701,0.21047,0.69515,0.5459,0.005327,0.44878,0.90587,0.57062
ENSG00000125657,ENST00000245817,0.97158,0.59937,1.648,0.00029114,0.29838,0.70133,1.0345,-0.27513
ENSG00000154310,ENST00000284483,0.25485,0.20219,0.32416,1.0,4.8208e-33,1.1044e-15,0.67625,5.6816
ENSG00000154310,ENST00000341852,0.23602,0.18439,0.30528,1.0,1.4426000000000001e-33,1.256e-16,0.66896,5.6438
ENSG00000154310,ENST00000357327,0.25616,0.20275,0.32666,1.0,4.7399999999999996e-32,3.6758e-15,0.67991,5.5825
ENSG00000154310,ENST00000436636,0.2561,0.20365,0.32494,1.0,2.1869e-33,8.5016e-16,0.67849,5.6574
ENSG00000154310,ENST00000460047,0.23521,0.18426,0.3033,1.0,1.4672000000000001e-34,3.7736e-17,0.66527,5.7439
ENSG00000154310,ENST00000465393,1.64,1.0323,2.7145,7.4547e-06,0.63356,0.36643,0.67481,1.0408
ENSG00000154310,ENST00000468757,0.12263,0.067145,0.24203,1.0,9.2986e-14,7.5425e-08,0.52122,4.0594
ENSG00000154310,ENST00000470834,0.25486,0.20122,0.32586,1.0,1.0449e-31,4.7749e-15,0.67763,5.6069
ENSG00000154310,ENST00000475336,0.23433,0.18254,0.30404,1.0,3.1802000000000004e-33,1.6316e-16,0.66652,5.6692
ENSG00000154310,ENST00000488470,0.23681,0.18602,0.30448,1.0,6.655800000000001e-35,2.9049e-17,0.66768,5.7186
ENSG00000145901,ENST00000315050,0.25402,0.1815,0.36273,1.0,8.6451e-16,1.7281e-07,0.86405,1.6609
ENSG00000145901,ENST00000389378,0.26661,0.1905,0.3807,1.0,2.2134e-14,1.3296e-06,0.8551,1.7466
ENSG00000145901,ENST00000517504,0.31088,0.17022,0.61359,0.83315,0.0012389,0.16561,0.8585,0.76236
ENSG00000145901,ENST00000518977,0.26866,0.19331,0.38063,1.0,9.2076e-15,9.6928e-07,0.8671,1.6196
ENSG00000145901,ENST00000519339,,,,,,,0.88747,1.1882
ENSG00000145901,ENST00000520695,0.38616,0.20181,0.81195,0.41072,0.019478,0.5698,0.8748,0.71535
ENSG00000145901,ENST00000520931,0.23681,0.1652,0.34748,1.0,1.2022e-15,1.0482e-07,0.87329,1.48
ENSG00000145901,ENST00000521001,0.34549,0.18055,0.72642,0.6015,0.0085158,0.38998,0.85634,0.79177
ENSG00000145901,ENST00000521591,0.25402,0.1815,0.36273,1.0,8.6451e-16,1.7281e-07,0.86405,1.6609
ENSG00000145901,ENST00000522100,0.22241,0.12178,0.43897,0.9957,3.3608e-06,0.0042929,0.89814,0.78867
ENSG00000145901,ENST00000522226,0.25402,0.1815,0.36273,1.0,8.6451e-16,1.7281e-07,0.86405,1.6609
ENSG00000145901,ENST00000523200,0.26784,0.18996,0.38569,1.0,1.1943e-13,3.0337e-06,0.86867,1.506
ENSG00000145901,ENST00000523338,0.26866,0.19331,0.38063,1.0,9.2076e-15,9.6928e-07,0.8671,1.6196
ENSG00000145901,ENST00000524280,0.298,0.21293,0.42552,0.9999,2.179e-11,0.00010167,0.86291,1.5443
ENSG00000145901,ENST00000610535,0.26784,0.18996,0.38569,1.0,1.1943e-13,3.0337e-06,0.86867,1.506
ENSG00000145901,ENST00000610874,0.298,0.21293,0.42552,0.9999,2.179e-11,0.00010167,0.86291,1.5443
ENSG00000168884,ENST00000315423,0.68622,0.5134,0.93075,1.5659e-07,0.023688,0.97631,1.0135,-0.14017
ENSG00000168884,ENST00000503235,0.67464,0.48542,0.9558,6.8194e-06,0.034692,0.9653,1.0105,-0.09797
ENSG00000168884,ENST00000510267,0.80332,0.58884,1.1147,6.4314e-08,0.14506,0.85494,0.95165,0.42749
ENSG00000050730,ENST00000057513,0.62847,0.47818,0.8367,2.0979e-07,0.0045931,0.99541,0.9444,0.46685
ENSG00000050730,ENST00000507879,0.5925,0.45081,0.78881,1.0835e-06,0.0017537,0.99825,0.93361,0.59556
ENSG00000050730,ENST00000509841,0.55977,0.42591,0.74524,5.7856e-06,0.00065475,0.99934,0.93384,0.59982
ENSG00000050730,ENST00000515036,1.0118,0.57539,1.9004,0.002174,0.28698,0.71085,1.2412,-0.84613
ENSG00000174292,ENST00000570896,0.81265,0.65177,1.0216,3.5977e-15,0.1158,0.8842,0.9529,0.59534
ENSG00000174292,ENST00000576207,,,,,,,0.87258,0.5332
ENSG00000174292,ENST00000576716,1.4187,0.87518,2.4064,3.9097e-05,0.52472,0.47524,0.82289,0.78553
ENSG00000174292,ENST00000576812,0.84332,0.67903,1.0557,2.77e-16,0.20808,0.79192,0.95364,0.58784
ENSG00000174292,ENST00000577009,,,,,,,0.90517,0.073632
ENSG00000174292,ENST00000688331,0.81265,0.65177,1.0216,3.5977e-15,0.1158,0.8842,0.9529,0.59534
ENSG00000061938,ENST00000333602,0.81159,0.67754,0.97746,2.5983e-22,0.080256,0.91974,1.1149,-1.8739
ENSG00000061938,ENST00000381916,0.81438,0.68206,0.97747,3.4611e-23,0.084844,0.91516,1.1307,-2.1835
ENSG00000061938,ENST00000428187,0.77242,0.64112,0.93602,6.1048e-20,0.023061,0.97694,1.1151,-1.8804
ENSG00000061938,ENST00000439230,,,,,,,0.9412,0.67898
ENSG00000061938,ENST00000671734,0.63665,0.45808,0.90198,1.9117e-05,0.019379,0.9806,0.91505,0.74217
ENSG00000061938,ENST00000671753,0.80522,0.67295,0.96866,2.1269e-22,0.06385,0.93615,1.1247,-2.0424
ENSG00000061938,ENST00000671767,1.1333,0.77561,1.6999,3.6502e-07,0.54942,0.45057,1.1537,-0.91537
ENSG00000061938,ENST00000671880,0.67561,0.41678,1.146,0.0035262,0.10118,0.89529,1.0453,-0.21303
ENSG00000061938,ENST00000672024,0.77339,0.63952,0.94094,3.2782e-19,0.026229,0.97377,1.1134,-1.8228
ENSG00000061938,ENST00000672098,1.3059,0.8502,2.0762,3.7868e-06,0.57175,0.42825,1.2245,-1.4003
ENSG00000061938,ENST00000672145,0.66385,0.46311,0.97408,5.9669e-05,0.042696,0.95724,1.0423,-0.32502
ENSG00000061938,ENST00000672542,0.59908,0.38389,0.97064,0.0043684,0.046269,0.94936,0.98838,0.070679
ENSG00000061938,ENST00000672548,1.1167,0.8817,1.4278,9.4401e-18,0.93045,0.069546,1.3003,-3.5765
ENSG00000061938,ENST00000672623,,,,,,,1.0114,-0.068026
ENSG00000061938,ENST00000672669,1.3881,0.85633,2.3546,4.3258e-05,0.51333,0.48663,1.2736,-1.3874
ENSG00000061938,ENST00000672886,1.373,0.75179,2.71,0.001821,0.37546,0.62271,1.2544,-1.2366
ENSG00000061938,ENST00000672887,0.81505,0.68262,0.97828,3.312e-23,0.086781,0.91322,1.1226,-2.0138
ENSG00000061938,ENST00000673038,0.79698,0.66678,0.95766,1.9952e-22,0.0469,0.9531,1.1166,-1.9325
ENSG00000061938,ENST00000673374,,,,,,,0.98193,0.15084
ENSG00000061938,ENST00000673420,0.79889,0.66619,0.9633,1.0677999999999999e-21,0.053163,0.94684,1.115,-1.8761
ENSG00000061938,ENST00000673443,,,,,,,0.97579,0.12971
ENSG00000061938,ENST00000673559,0.67561,0.41678,1.146,0.0035262,0.10118,0.89529,1.0474,-0.22545
ENSG00000061938,ENST00000678220,0.79698,0.66678,0.95766,1.9952e-22,0.0469,0.9531,1.1166,-1.9325
ENSG00000173273,ENST00000310430,0.53006,0.43831,0.64489,6.1525e-10,9.4064e-08,1.0,1.0567,-0.98992
ENSG00000173273,ENST00000517770,0.70605,0.32156,1.8248,0.082179,0.16542,0.7524,1.0155,-0.051659
ENSG00000173273,ENST00000518281,0.52322,0.42911,0.64219,7.6843e-09,2.0128e-07,1.0,0.96824,0.49683
ENSG00000173273,ENST00000518635,,,,,,,0.80521,0.74639
ENSG00000173273,ENST00000520408,0.53414,0.39153,0.74115,0.00025729,0.0014005,0.99834,1.1661,-1.9881
ENSG00000173273,ENST00000522110,0.64782,0.31908,1.4825,0.066409,0.14026,0.79333,1.4552,-3.555
ENSG00000149115,ENST00000358252,0.34021,0.26991,0.43273,0.99998,9.064e-17,1.922e-05,0.96541,0.69606
ENSG00000149115,ENST00000527207,0.37505,0.15334,1.1806,0.36502,0.064401,0.57058,0.94944,0.29442
ENSG00000149115,ENST00000528882,,,,,,,0.89896,0.778
ENSG00000149115,ENST00000530920,0.81493,0.33318,2.5653,0.10749,0.1859,0.70661,0.90751,0.72785
ENSG00000149115,ENST00000532437,0.34021,0.26991,0.43273,0.99998,9.064e-17,1.922e-05,0.96541,0.69606
ENSG00000107854,ENST00000371627,0.52341,0.43281,0.63681,1.4549e-09,5.6649e-08,1.0,0.74386,4.1023
ENSG00000000005,ENST00000373031,0.55675,0.3725,0.85729,0.0035713,0.017767,0.97866,0.91503,0.56446
ENSG00000120332,ENST00000239462,0.90788,0.78393,1.0552,1.0892e-37,0.83963,0.16037,1.0233,-0.4092
ENSG00000120332,ENST00000621086,0.91304,0.78072,1.0721,2.3192e-33,0.8156,0.1844,1.0351,-0.57191
ENSG00000114854,ENST00000232975,0.51049,0.31492,0.86591,0.040106,0.025837,0.93406,0.52309,3.0158
ENSG00000114854,ENST00000496590,0.32616,0.14854,0.84297,0.55111,0.02191,0.42698,0.64517,1.7674
ENSG00000101470,ENST00000372555,0.69828,0.46118,1.0916,0.00036374,0.088596,0.91104,0.72843,1.7326
ENSG00000101470,ENST00000372557,0.68675,0.43229,1.1367,0.0019016,0.1005,0.8976,0.73107,1.6374
ENSG00000159173,ENST00000336092,0.52411,0.34615,0.81935,0.010828,0.013381,0.97579,0.63812,2.4742
ENSG00000159173,ENST00000361379,0.52411,0.34615,0.81935,0.010828,0.013381,0.97579,0.63812,2.4742
ENSG00000159173,ENST00000367312,0.52411,0.34615,0.81935,0.010828,0.013381,0.97579,0.63812,2.4742
ENSG00000159173,ENST00000555340,0.35608,0.18609,0.7487,0.54833,0.010924,0.44075,0.65498,1.9751
ENSG00000159173,ENST00000555948,0.55222,0.34761,0.91405,0.014136,0.033844,0.95202,0.73539,1.3485
ENSG00000159173,ENST00000556362,0.60783,0.39574,0.96638,0.0025315,0.044159,0.95331,0.67208,1.9225
ENSG00000159173,ENST00000622580,0.44391,0.27943,0.73477,0.14269,0.0072397,0.85007,0.63601,2.4852
ENSG00000130598,ENST00000252898,0.52851,0.34906,0.82623,0.0096914,0.01429,0.97602,0.82481,1.1779
ENSG00000130598,ENST00000381905,0.41102,0.25356,0.69717,0.31237,0.0046871,0.68294,0.82588,1.17
ENSG00000130598,ENST00000381906,0.52851,0.34906,0.82623,0.0096914,0.01429,0.97602,0.82481,1.1779
ENSG00000130598,ENST00000381911,0.52851,0.34906,0.82623,0.0096914,0.01429,0.97602,0.82481,1.1779
ENSG00000129991,ENST00000344887,0.72927,0.52473,1.0332,1.8353e-06,0.070761,0.92924,0.83408,1.1903
ENSG00000129991,ENST00000586858,1.0134,0.52963,2.1309,0.0096178,0.26252,0.72786,1.1556,-0.55212
ENSG00000129991,ENST00000588882,0.857,0.60781,1.2341,5.2819e-07,0.2309,0.7691,0.87694,0.81412
ENSG00000129991,ENST00000665070,0.75121,0.54407,1.0565,6.4861e-07,0.087264,0.91273,0.83824,1.1985
ENSG00000116783,ENST00000326637,1.2232,1.0664,1.4074,8.6517e-57,1.0,1.035e-06,1.1165,-1.5773
ENSG00000116783,ENST00000525480,1.1909,0.8232,1.766,9.4161e-08,0.6255,0.3745,1.1589,-0.79129
ENSG00000116783,ENST00000526236,1.3133,0.96798,1.8111,6.9781e-12,0.88549,0.11451,1.1521,-0.84369
ENSG00000116783,ENST00000534020,1.1495,0.84722,1.5852,6.1625e-11,0.76566,0.23434,1.1306,-0.76795
ENSG00000105048,ENST00000291901,1.0199,0.8128,1.2909,7.8329e-18,0.84333,0.15667,0.91391,0.69774
ENSG00000105048,ENST00000356783,0.99756,0.78764,1.2755,3.8082e-16,0.75904,0.24096,0.89234,0.85307
ENSG00000105048,ENST00000585321,0.80117,0.58025,1.1267,2.2442e-07,0.14657,0.85343,0.8709,0.8889
ENSG00000105048,ENST00000586649,0.84262,0.51981,1.4293,0.00071813,0.21105,0.78823,1.1113,-0.4785
ENSG00000105048,ENST00000587089,,,,,,,1.3199,-1.2511
ENSG00000105048,ENST00000587465,0.80117,0.58025,1.1267,2.2442e-07,0.14657,0.85343,0.8709,0.8889
ENSG00000105048,ENST00000587758,0.99756,0.78764,1.2755,3.8082e-16,0.75904,0.24096,0.89234,0.85307
ENSG00000105048,ENST00000588147,1.0031,0.73936,1.3833,6.6305e-10,0.54399,0.45601,0.9494,0.30366
ENSG00000105048,ENST00000588426,0.84984,0.62294,1.1792,2.4172e-08,0.22218,0.77782,0.95502,0.28244
ENSG00000105048,ENST00000588981,1.0471,0.8398,1.3164,2.6315e-19,0.90554,0.094463,0.91172,0.73554
ENSG00000105048,ENST00000589226,1.1605,0.8759,1.5588,6.6263e-13,0.84858,0.15142,0.90111,0.60266
ENSG00000105048,ENST00000589745,0.71892,0.49201,1.0783,5.5277e-05,0.08756,0.91238,0.88176,0.71449
ENSG00000105048,ENST00000593046,1.217,0.94516,1.5842,1.6652e-16,0.95037,0.049632,0.92325,0.54826
ENSG00000105048,ENST00000593194,0.88658,0.66016,1.2088,1.5682e-09,0.3035,0.6965,0.82828,1.2466
ENSG00000118194,ENST00000236918,0.5445,0.41429,0.72491,1.3541e-05,0.00039689,0.99959,0.72006,2.3332
ENSG00000118194,ENST00000360372,0.46292,0.33735,0.64653,0.012397,0.00020413,0.9874,0.73406,2.0509
ENSG00000118194,ENST00000367317,0.52394,0.39013,0.71438,0.00018137,0.00055999,0.99926,0.7153,2.3105
ENSG00000118194,ENST00000367318,0.53191,0.39974,0.71786,6.7318e-05,0.00047472,0.99946,0.7187,2.3037
ENSG00000118194,ENST00000367320,0.46292,0.33735,0.64653,0.012397,0.00020413,0.9874,0.73406,2.0509
ENSG00000118194,ENST00000367322,0.49033,0.3614,0.67618,0.0018276,0.00030309,0.99787,0.72471,2.2409
ENSG00000118194,ENST00000412633,0.50712,0.37574,0.69528,0.00057782,0.00041139,0.99901,0.71998,2.2826
ENSG00000118194,ENST00000422165,0.5221,0.39237,0.70462,0.00011627,0.00034408,0.99954,0.72131,2.3123
ENSG00000118194,ENST00000438742,0.50724,0.37582,0.69544,0.00057415,0.00041294,0.99901,0.72006,2.2686
ENSG00000118194,ENST00000455702,0.58109,0.43859,0.78052,3.9696e-06,0.0017267,0.99827,0.72954,2.1224
ENSG00000118194,ENST00000509001,0.53191,0.39974,0.71786,6.7318e-05,0.00047472,0.99946,0.7187,2.3037
ENSG00000118194,ENST00000656932,0.5445,0.41429,0.72491,1.3541e-05,0.00039689,0.99959,0.72006,2.3332
ENSG00000118194,ENST00000658476,0.51642,0.38454,0.70413,0.00027118,0.00044185,0.99929,0.82301,1.6263
ENSG00000118194,ENST00000660295,0.53191,0.39974,0.71786,6.7318e-05,0.00047472,0.99946,0.7187,2.3037
ENSG00000118194,ENST00000662159,,,,,,,0.82196,0.61545
ENSG00000118194,ENST00000663843,,,,,,,0.94891,0.17327
ENSG00000118194,ENST00000666449,,,,,,,0.72307,2.0271
ENSG00000130595,ENST00000278317,0.66423,0.50915,0.87717,1.8856e-08,0.0089145,0.99109,0.8776,0.95061
ENSG00000130595,ENST00000344578,0.64182,0.48235,0.8662,4.5872e-07,0.0088548,0.99114,0.86462,1.0222
ENSG00000130595,ENST00000381557,0.65383,0.49137,0.88241,2.9388e-07,0.011463,0.98854,0.87247,0.96034
ENSG00000130595,ENST00000381558,0.66135,0.5032,0.88049,5.4502e-08,0.010074,0.98993,0.88229,0.89589
ENSG00000130595,ENST00000381563,0.68685,0.53179,0.89713,1.7197e-09,0.011819,0.98818,0.88326,0.90682
ENSG00000130595,ENST00000381579,0.62501,0.47174,0.83952,5.7341e-07,0.0053674,0.99463,0.89954,0.76393
ENSG00000130595,ENST00000381589,0.67075,0.51414,0.88578,1.4478e-08,0.010392,0.98961,0.86632,1.0305
ENSG00000130595,ENST00000397301,0.68828,0.53615,0.89304,5.951e-10,0.010462,0.98954,0.87871,0.96061
ENSG00000130595,ENST00000397304,0.632,0.46827,0.8665,2.4739e-06,0.010078,0.98992,0.85425,1.0886
ENSG00000130595,ENST00000446240,0.58967,0.43223,0.8182,2.6027e-05,0.0053695,0.9946,0.87211,0.95433
ENSG00000130595,ENST00000453458,0.54367,0.38253,0.79001,0.001068,0.0056883,0.99324,0.9206,0.54901
ENSG00000130595,ENST00000641119,0.67075,0.51414,0.88578,1.4478e-08,0.010392,0.98961,0.86632,1.0305
ENSG00000130595,ENST00000641225,0.59107,0.40451,0.88657,0.00076089,0.020871,0.97837,0.88727,0.75359
ENSG00000130595,ENST00000641787,0.66135,0.5032,0.88049,5.4502e-08,0.010074,0.98993,0.88229,0.89589
ENSG00000118245,ENST00000236979,0.173,0.061478,0.82069,0.7183,0.018394,0.26331,0.94019,0.22168
ENSG00000178279,ENST00000312693,1.1736,0.72399,1.9907,9.9915e-05,0.41729,0.58261,1.2252,-1.2931
ENSG00000178279,ENST00000560751,,,,,,,1.2201,-1.2577
ENSG00000083312,ENST00000337273,0.066939,0.039287,0.12078,1.0,1.0665e-36,4.4352e-22,0.52855,6.6376
ENSG00000083312,ENST00000506351,0.060375,0.034335,0.1134,1.0,3.7462e-36,7.7239e-22,0.51825,6.7479
ENSG00000083312,ENST00000520850,,,,,,,0.68893,1.63
ENSG00000083312,ENST00000523768,0.069293,0.040668,0.12503,1.0,2.6682000000000003e-35,3.3632999999999996e-21,0.52874,6.4586
ENSG00000083312,ENST00000605210,,,,,,,0.55565,2.9648
ENSG00000083312,ENST00000679378,0.062669,0.035639,0.11771,1.0,1.0844e-34,6.420399999999999e-21,0.51439,6.6731
ENSG00000083312,ENST00000680025,,,,,,,0.54389,6.009
ENSG00000083312,ENST00000680533,0.068915,0.040446,0.12435,1.0,1.6144e-35,2.4517e-21,0.52871,6.5005
ENSG00000083312,ENST00000681711,,,,,,,0.53934,5.8916
ENSG00000105576,ENST00000356861,0.126,0.083219,0.19698,1.0,1.0627e-29,4.6255e-17,0.45049,7.9777
ENSG00000105576,ENST00000425528,0.14398,0.097475,0.21868,1.0,2.4414999999999997e-28,5.3276e-16,0.45157,8.0132
ENSG00000105576,ENST00000450764,0.126,0.083219,0.19698,1.0,1.0627e-29,4.6255e-17,0.45049,7.9777
ENSG00000105576,ENST00000585886,,,,,,,0.42051,7.7828
ENSG00000105576,ENST00000586775,,,,,,,0.39321,2.976
ENSG00000105576,ENST00000587654,,,,,,,0.39321,2.976
ENSG00000105576,ENST00000588216,0.12636,0.083455,0.19754,1.0,1.3631e-29,5.4097e-17,0.45049,7.9777
ENSG00000105576,ENST00000588491,,,,,,,0.4241,3.0408
ENSG00000105576,ENST00000589149,0.33931,0.18579,0.66971,0.68922,0.0036959,0.30708,0.72123,1.5143
ENSG00000105576,ENST00000589337,0.25755,0.1173,0.66565,0.81049,0.0046165,0.18489,0.43529,2.4214
ENSG00000105576,ENST00000589572,,,,,,,0.46826,1.8747
ENSG00000105576,ENST00000590781,0.37351,0.17011,0.96536,0.40216,0.040309,0.55753,0.38003,2.1012
ENSG00000105576,ENST00000592287,0.14398,0.097475,0.21868,1.0,2.4414999999999997e-28,5.3276e-16,0.45157,8.0132
ENSG00000064419,ENST00000265388,0.5291,0.43328,0.65044,5.0718e-09,3.7398e-07,1.0,0.74781,3.6262
ENSG00000064419,ENST00000471166,0.54672,0.44967,0.669,2.7377e-10,6.7853e-07,1.0,0.7538,3.6039
ENSG00000064419,ENST00000471234,0.53653,0.43803,0.66174,3.927e-09,9.1999e-07,1.0,0.74379,3.5567
ENSG00000064419,ENST00000482320,0.54213,0.44118,0.67094,3.9597e-09,1.9371e-06,1.0,0.76099,3.3072
ENSG00000064419,ENST00000627585,0.54672,0.44967,0.669,2.7377e-10,6.7853e-07,1.0,0.7538,3.6039
ENSG00000116147,ENST00000263525,0.29916,0.23561,0.38356,1.0,4.9265e-22,4.6094e-09,0.87773,2.1872
ENSG00000116147,ENST00000367674,0.29916,0.23561,0.38356,1.0,4.9265e-22,4.6094e-09,0.87773,2.1872
ENSG00000116147,ENST00000422274,0.2645,0.14483,0.52205,0.96448,9.7976e-05,0.035422,0.86905,0.84723
ENSG00000182095,ENST00000328270,0.15648,0.071266,0.40442,0.99467,1.4523e-05,0.0053129,0.96014,0.40796
ENSG00000182095,ENST00000399434,0.67526,0.27608,2.1256,0.13776,0.1593,0.70294,1.1901,-1.0245
ENSG00000182095,ENST00000399537,0.30463,0.2509,0.3722,1.0,8.0352e-32,9.1725e-13,1.1175,-3.27
ENSG00000182095,ENST00000413081,0.3931,0.24745,0.65067,0.45273,0.0018116,0.54546,1.2254,-2.035
ENSG00000182095,ENST00000430969,0.30437,0.25068,0.37189,1.0,6.8947e-32,8.3302e-13,1.1168,-3.2512
ENSG00000182095,ENST00000434361,0.36797,0.16759,0.95105,0.41731,0.038005,0.54469,1.3013,-1.4557
ENSG00000182095,ENST00000440081,0.3813,0.22985,0.66537,0.51906,0.0028678,0.47807,1.2783,-2.1229
ENSG00000182095,ENST00000455076,0.76176,0.46993,1.2921,0.0014397,0.1558,0.84276,1.0917,-0.64489
ENSG00000090905,ENST00000315183,0.1897,0.14777,0.24613,1.0,2.1111e-47,1.9546000000000003e-25,0.91717,1.7103
ENSG00000090905,ENST00000395799,0.19889,0.15623,0.25572,1.0,4.178e-47,6.0927e-25,0.91458,1.7864
ENSG00000090905,ENST00000450465,0.15218,0.10415,0.22827,1.0,7.445199999999999e-28,1.3603e-15,0.82868,2.4634
ENSG00000090905,ENST00000491718,,,,,,,0.92092,0.21948
ENSG00000090905,ENST00000568750,0.17858,0.093327,0.37549,0.99924,3.1073e-07,0.00075898,0.829,1.1524
ENSG00000090905,ENST00000569098,0.26774,0.13992,0.56296,0.9258,0.00046803,0.07373,0.64811,2.0843
ENSG00000090905,ENST00000569376,,,,,,,0.85036,0.6816
ENSG00000100354,ENST00000301923,0.32506,0.25394,0.42044,1.0,8.8185e-17,4.5901e-06,0.75288,3.82
ENSG00000100354,ENST00000335727,0.22793,0.17904,0.29306,1.0,2.135e-37,7.8324e-19,0.83093,3.3383
ENSG00000100354,ENST00000402203,0.32506,0.25394,0.42044,1.0,8.8185e-17,4.5901e-06,0.75288,3.82
ENSG00000100354,ENST00000441751,1.3715,0.77998,2.5762,0.00073188,0.40739,0.59187,0.87092,0.35883
ENSG00000100354,ENST00000446273,0.23477,0.18119,0.30772,1.0,9.2015e-31,2.846e-15,0.8253,3.0862
ENSG00000100354,ENST00000454349,0.25535,0.20438,0.32172,1.0,1.4152e-35,7.232e-17,0.84113,3.2396
ENSG00000078687,ENST00000301624,0.13013,0.09156,0.18909,1.0,2.9166999999999997e-40,4.3021e-23,0.91482,1.693
ENSG00000078687,ENST00000335749,0.13289,0.094246,0.19136,1.0,4.5146e-41,1.6835e-23,0.9109,1.79
ENSG00000078687,ENST00000585438,0.3401,0.16751,0.77828,0.568,0.01429,0.41771,0.85926,0.72107
ENSG00000078687,ENST00000588061,0.13013,0.09156,0.18909,1.0,2.9166999999999997e-40,4.3021e-23,0.91482,1.693
ENSG00000078687,ENST00000588549,,,,,,,0.98644,0.062964
ENSG00000078687,ENST00000588847,0.13289,0.094246,0.19136,1.0,4.5146e-41,1.6835e-23,0.9109,1.79
ENSG00000078687,ENST00000636222,0.16651,0.12458,0.22585,1.0,1.5384e-42,1.6764e-23,0.89436,2.2418
ENSG00000079308,ENST00000171887,0.34959,0.28254,0.43588,0.99998,3.5674e-18,2.0956e-05,0.93076,1.4123
ENSG00000079308,ENST00000310858,0.35985,0.25104,0.52803,0.91542,3.0867e-06,0.084572,0.85776,1.4109
ENSG00000079308,ENST00000413280,0.20085,0.082115,0.63225,0.86208,0.0038837,0.13404,0.9248,0.36686
ENSG00000079308,ENST00000413554,0.30892,0.21142,0.46337,0.9974,2.4564e-08,0.002602,0.89087,1.1266
ENSG00000079308,ENST00000419504,0.34477,0.27761,0.4316,0.99999,2.4957e-18,1.0444e-05,0.93107,1.401
